country,date,source,party,value,sample_size,fieldwork_start,fieldwork_end,notes
Croatia,2025,Ipsos,SDP,20.6,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,20.8,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,21.4,990,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,22.0,983,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,22.5,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,22.9,983,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,23.1,983,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,24.3,993,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,25.0,983,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,25.2,990,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Ipsos,SDP,25.7,984,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,0.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Centar,1.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,1.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,1.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,1.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,1.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,1.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,2.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,2.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,2.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DOMiNO,2.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,1.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,1.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,DP,2.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,0.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Fokus,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,25.4,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,25.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,25.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,26.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,26.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,26.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,26.6,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,27.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,27.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,28.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,29.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,29.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HDZ,29.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HS,0.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HS,0.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HS,0.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HS,0.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,0.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,0.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,0.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,1.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,1.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,1.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,HSS,1.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,0.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,1.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,1.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,1.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,1.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,IDS,1.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,5.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,5.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,6.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Most,7.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,9.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,9.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,9.3,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,9.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,9.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,10.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,10.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,10.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,10.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,11.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,11.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,Možemo,12.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,0.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,0.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,0.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,1.1,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,1.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,1.3,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,NPS,1.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,0.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,0.7,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,0.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,0.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,1.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,1.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,1.2,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,PiP,1.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,0.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,0.6,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,0.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,0.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,RF,1.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,22.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,22.7,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,22.9,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,23.0,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,23.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,23.5,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,23.6,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,23.8,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,26.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,26.3,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025,Promocija plus,SDP,26.4,1300,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,DP,2.7,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,HDZ,29.6,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,IDS,2.7,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,Most,6.2,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,Možemo,9.7,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2025-05-24,Ipsos,SDP,23.5,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Centar,0.6,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Centar,0.8,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,DOMiNO,1.4,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,DOMiNO,1.7,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,DP,2.4,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,DP,2.7,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HDZ,28.3,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HDZ,28.6,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HS,1.9,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HS,2.1,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HSS,0.9,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,HSS,1.0,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,IDS,1.4,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,IDS,1.5,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Most,6.3,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Most,6.9,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Most,7.4,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Možemo,10.4,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Možemo,10.5,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,Možemo,11.0,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,NPS,0.1,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,NPS,0.2,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,PiP,1.0,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,SDP,19.6,994,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,SDP,20.0,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Ipsos,SDP,21.2,989,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Centar,0.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Centar,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Centar,1.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DOMiNO,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DOMiNO,1.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DP,1.6,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DP,2.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DP,2.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,DP,2.4,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Fokus,0.3,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Fokus,0.5,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HDZ,29.7,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HDZ,29.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HDZ,30.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HDZ,30.6,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HS,0.7,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HS,0.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HSS,0.6,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,HSS,0.7,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,IDS,1.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,IDS,1.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Most,5.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Most,5.4,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Most,6.2,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Most,6.4,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Možemo,11.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Možemo,12.3,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Možemo,12.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,Možemo,13.3,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,NPS,0.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,NPS,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,PiP,0.9,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,PiP,1.0,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,PiP,1.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,SDP,22.5,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,SDP,22.8,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
Croatia,2026,Promocija plus,SDP,23.1,1000,,,auto_scraped_from_wikipedia_hinted_resolver_v4
